PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES_1460,Fit_CurveClass_1460,Max_Response_1460,Potency_1460
6899631,C1=CC2=C3C(=C1)C(=NC3=CC=C2)N/N=C/C4=CN=CC=C4,-1.1,-82.9583,2.8184
135549661,COC(=O)N/N=C/C1=C(C=CC(=C1)N=NC2=CC=CC=C2)O,-1.1,-82.9296,1.122
6184269,COC1=CC=CC=C1C(=O)/C=C/C2=CC(=C(C=C2)N3CCCCC3)[N+](=O)[O-],-1.1,-82.9205,3.9811
3118898,COC1=CC=C(C=C1)N=NC2=NC(=C(N2)C3=CC=CC=C3)C4=CC=CC=C4,-1.1,-82.6705,3.9811
2384301,CC1=CC=C(C=C1)S(=O)(=O)N(C)C2=NC3=CC=CC=C3NC2=S,-1.1,-82.6368,1.122
3125473,CCCC(=O)N1C2=CC=CC=C2C(=C3SC(=C(S3)C(=O)OC)C(=O)OC)C(=S)C1(C)C,-1.1,-82.6069,2.2387
15910,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,-1.1,-82.5998,2.2387
1999161,CN1C=CC=C1/C=C\2/C(=O)N(C(=S)S2)NC3=CC=CC=C3,-1.1,-82.5434,3.5481
5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,-1.1,-82.529,2.5119
2328884,C1=CSC(=C1)C2=CSC(=N2)NC(=O)/C(=C/C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])/C#N,-1.1,-82.4735,2.2387
5291132,CC1=CC2=C(C=C1)N=C(N2)/C(=C/C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-])/C#N,-1.1,-82.2518,1.4125
1331358,C1COCCN1C2=CC=C(C=C2)NC(=S)NC3=CC4=C(C=C3)N=C(C(=N4)C5=CC=CO5)C6=CC=CO6,-1.1,-82.1912,2.2387
135520013,CC\1=NC2=CC=CC=C2/C1=C/C3=C(OC(=N3)C4=CC=C(C=C4)OC)O,-1.1,-82.1748,3.9811
5739490,C1CCN(C1)C2=C(C=C(C=C2)/C=C(/C#N)\C3=NC4=CC=CC=C4N3)[N+](=O)[O-],-1.1,-82.1458,2.5119
3103957,CC1=NN(C(=O)C1N=NC2=CC=CC=C2)C3=NC(=CS3)C4=CC=CC=C4,-1.1,-82.1301,2.2387
9568781,CC1=CC(=NC(=C1)/N=C/2\C(=NSS2)Cl)C,-1.1,-82.1147,3.9811
9581694,CCSC1=NC=C(N1C)/C=N/NC2=CC=C(C=C2)[N+](=O)[O-],-1.1,-82.0823,0.8913
3106448,CC1=CC=C(C=C1)C2=CSC(=N2)N3C(=O)C(C(=N3)C)N=NC4=CC=C(C=C4)C(=O)N,-1.1,-81.9985,2.8184
9619635,CN(C)C1=CC=C(C=C1)/C=N/NC(=O)C2=CC(=NN2)C3=CC4=C(C=C3)OCO4,-1.1,-81.9117,2.5119
2186107,CC1=CC(=C(C=C1)O)N/C=C/C(=O)C2=CC(=CC=C2)OC,-1.1,-81.8896,3.5481
659413,C1=CC=C2C(=C1)C3=C4C(=NO3)C=CC(=C4C2=O)NCC5=CC=CO5,-1.1,-81.8759,3.1623
9710760,CC(C)C1=CC=C(C=C1)/C=C/2\CC/C(=C\C=N\N(C)C)/C2=O,-1.1,-81.7968,3.1623
5348469,COC1=CC=C(C=C1)/C=C/C(=O)C2=C(C3=C(C(=C2O)OC)OC=C3)OC,-1.1,-81.7904,4.4668
2813498,CN(C)C1=CC=C(C=C1)NC(=O)NC2=CSC3=CC=CC=C32,-1.1,-81.7233,3.5481
135679598,C1=CC(=C(C=C1O)O)/C=N/NC2=C(C=C(C=C2)S(=O)(=O)N)[N+](=O)[O-],-1.1,-81.6637,2.2387
5924208,C1=CC2=C(C=C1I)/C(=C/C3=CC(=C(C(=C3)Br)O)Br)/C(=O)N2,-1.1,-81.5902,4.4668
5345697,C1OC2=C(O1)C=C(C=C2)N/C=C\C(=O)C3=CC=CS3,-1.1,-81.4558,1.9953
5711142,CCOC1=CC=C(C=C1)/C=C/C(=O)NC2=C(C3=C(S2)CCC3C(=O)OC)C(=O)OC,-1.1,-81.4199,3.1623
2976659,C1COCCN1C2=C(C=C(C=C2)C(=O)NC3=CC=C(C=C3)C4=NC5=CC=CC=C5O4)[N+](=O)[O-],-1.1,-81.4111,2.8184
5752007,CN(C)C1=CC=C(C=C1)/C=C/C=C/2\C(=O)N(C(=S)S2)C3=CC=CC=C3,-1.1,-81.3755,2.5119
768388,C1COC2=C(O1)C=CC(=C2)N=NC3=C(NC(=S)NC3=O)O,-1.1,-81.3482,2.2387
4082798,C1=CC(=CN=C1)NC(=S)N=NC2=C(NC3=C2C=C(C=C3)[N+](=O)[O-])O,-1.1,-81.2983,2.2387
12004539,CCOC1=CC(=C(C=C1)C2=CC=C(O2)/C=C\3/C(=N)N4C(=CSC4=NC3=O)C)[N+](=O)[O-],-1.1,-81.2576,3.1623
135401854,CC1(C2=CC=CC=C2N(C1=CC=C3C=C(C(=O)C(=C3)I)I)C)C,-1.1,-81.1591,2.2387
2030970,C1=CC=C2C(=C1)N=C(S2)C3=CC=C(O3)/C=C/4\C(=O)N(C(=S)S4)CCC(=O)O,-1.1,-81.1071,1.9953
5290452,C1=CC=C2C(=C1)N=C3N2C(=O)/C(=C/C4=CC(=C(C=C4)O)[N+](=O)[O-])/S3,-1.1,-81.0419,1.9953
5728065,C1OC2=C(O1)C=C(C=C2)N/C=C\C(=O)C3=CC=C(S3)Cl,-1.1,-80.8442,2.8184
3797895,C1=CC(=CC=C1C2=C(C(=O)N(N2)C(=S)N)N=NC3=CC=C(C=C3)O)[N+](=O)[O-],-1.1,-80.8011,3.1623
5857072,CCC1=CC=C(C=C1)/C(=N\NC2=CC=C(C=C2)[N+](=O)[O-])/C,-1.1,-80.7847,3.5481
5711118,CCOC1=C(C=C(C=C1)/C=C(\C#N)/C(=O)NC2=C(C3=C(S2)CCC3C(=O)OC)C(=O)OC)OC,-1.1,-80.754,3.1623
5513575,C1=CC=C(C=C1)C2=CSC3=NC(=O)/C(=C/C4=CC=C(O4)C5=CC(=CC=C5)C(=O)O)/C(=N)N23,-1.1,-80.7291,2.5119
135650675,C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)N/N=C/C4=C(C=C(C=C4)O)O,-1.1,-80.6636,2.2387
135512347,CN(C)C1=CC=C(C=C1)/C=C\2/C(=NC3=CC=C(C=C3)OC)NC(=O)S2,-1.1,-80.6007,1.122
72722,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=CC(=C(C=C42)O)O)O)O,-1.1,-80.579,2.5119
1820255,C1CN(CCN1C2=CC=C(C=C2)NC(=O)/C=C\C(=O)O)C3=CC(=C(C=C3)Cl)Cl,-1.1,-80.533,2.2387
3101589,CC1=CC=C(C=C1)C2=CSC(=N2)N3C(=O)C(C(=N3)C)N=NC4=CC5=CC=CC=C5C=C4,-1.1,-80.4757,1.4125
3125474,CC(C)C(=O)N1C2=CC=CC=C2C(=C3SC(=C(S3)C(=O)OC)C(=O)OC)C(=S)C1(C)C,-1.1,-80.4065,1.0
16682401,CN(C)C1=CC=C(C=C1)/C=C\2/C=C(OC2=O)C3=CC4=C(CCCC4)C=C3,-1.1,-80.3751,3.1623
4124932,CCOC(=O)N1CCC2=C(C1)SC3=C2C(=O)NC(N3)C4=CC=C(C=C4)N(C)C,-1.1,-80.3662,0.8913
6899637,C1=CC2=C3C(=C1)C(=NC3=CC=C2)N/N=C/C4=CC=C(C=C4)F,-1.1,-80.1005,2.2387
2790671,CC1=CC(=CC=C1)OCCCC(=O)NC2=C(C3=C(S2)CCC3C(=O)OC)C(=O)OC,-1.1,-80.0872,3.1623
135458726,C1=CC=C2C(=C1)C(=CN2)/C=N/NC3=CC=CC=C3[N+](=O)[O-],-1.1,-79.65,3.1623
5781,C1(=O)C(=O)NC(=O)NC1=O,-1.1,-78.9205,2.5119
135403131,CC1=C(C2=CC=CC=C2N1)/C=N/NC3=CC=CC=C3[N+](=O)[O-],-1.1,-77.8464,1.7783
3154317,C1=CC=C2C=C(C=CC2=C1)NC3=NC=C(C=C3)[N+](=O)[O-],-1.1,-76.8747,1.2589
9660820,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)/C(=N/NC(=O)C3=CC=CS3)/N,-1.1,-75.0854,0.7943
1027088,C1COCCN1C2=C(C=C(O2)C=NC3=CC=C(C=C3)O)Br,-1.1,-73.4223,3.1623
72721,CC1=C2C=C(C(=O)C=C2OC3=CC(=C(C=C13)O)O)O,-1.1,-71.6315,3.1623
5617938,COC1=CC2=C(C=C1)N=C(S2)N3C(=O)/C(=C/C4=CC=C(C=C4)Cl)/NC3=S,-1.1,-70.1787,1.122
1473969,C1=CC=C(C=C1)S(=O)/C(=C(/C(=O)NC2=CC=CC=C2Cl)\Cl)/Cl,-1.1,-69.6773,2.8184
1111658,C1=CC(=CC=C1C2=CC(=O)N3C(=N2)C=C(N3)C4=CC=C(C=C4)Cl)[N+](=O)[O-],-1.1,-65.7902,2.2387
939148,C1=CC=C2C(=C1)C(=C(C2=O)C3=CC(=O)C4=CC=CC=C4N3)O,-1.2,-79.9498,4.4668
135501979,C\1CC(=C(/C1=C\C2=CC=CC=C2)N3CCOCC3)/C=N/N=C\4/C5=C(C=CC(=C5)Br)NC4=O,-1.2,-79.9232,4.4668
2328899,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC=C(O2)/C=C(\C#N)/C(=O)NC3=NC(=CS3)C4=CC=CS4,-1.2,-79.7998,1.9953
1371384,CC1=CC=C(O1)/C=C/2\C(=S)NC(=O)S2,-1.2,-79.7163,4.4668
727850,C1=CC2=C(C(=O)N=C2C=C1)C3=C(N=C(S3)NC4=CC=C(C=C4)O)O,-1.2,-79.2668,2.2387
1599902,C1=CC=C(C=C1)C2=CSC3=NC(=O)/C(=C/C4=CC=C(O4)C5=CC(=CC(=C5)Cl)Cl)/C(=N)N23,-1.2,-79.168,3.9811
1902078,C1=CC=C2C(=C1)C3=CC4=C(C=C3S2)C(=O)C(=O)N4,-1.2,-79.0004,1.122
3284301,C1=CC=C2C(=C1)C(=C(S2)C=NC3=CC=C(C=C3)[N+](=O)[O-])O,-1.2,-78.8369,0.7079
5290670,C1=CC(=CC=C1/C=C/C(=O)NC2=NC=C(S2)[N+](=O)[O-])[N+](=O)[O-],-1.2,-78.8164,3.5481
5170953,CC(=O)NC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(S3)[N+](=O)[O-],-1.2,-78.7676,1.122
9731749,CC1=CC=CC=C1N/N=C(/C)\C2=CN=NC(=N2)SC,-1.2,-78.7406,0.8913
9655141,C/C(=N\NC1=CC=CC(=C1)C(=O)N/N=C(\C)/C2=CC=C(C=C2)[N+](=O)[O-])/C3=CC=C(C=C3)[N+](=O)[O-],-1.2,-78.6999,0.5012
135460261,COC1=C(C=CC(=C1)/C=C/C2=NC3=C(C=C2)C(=CC(=C3O)Br)Br)O,-1.2,-78.5151,3.5481
2963825,C1CCN(CC1)C2=C(C=C(C=C2)C(=O)NC3=NC4=CC=CC=C4S3)[N+](=O)[O-],-1.2,-78.4972,4.4668
282594,CC(=O)N(C1CCCCC1)C2=C(C(=O)C3=CC=CC=C3C2=O)Cl,-1.2,-78.4917,3.9811
2030972,C1=CC=C2C(=C1)N=C(S2)C3=CC=C(O3)/C=C\4/C(=O)N(C(=S)S4)CCC(=O)O,-1.2,-78.0566,1.2589
11958835,CC(=O)C1=CC(=CC=C1)NC2=NC(=CS2)C3=CC(=CC=C3)[N+](=O)[O-].Cl,-1.2,-78.0146,3.9811
135460558,C1=CC=C(C=C1)C2=CC(=O)NC3=C(C(=NN23)N)N=NC4=CC=C(C=C4)Br,-1.2,-77.8986,2.2387
11958792,CC1=CC=C(C=C1)NC2=NC(=CS2)C3=C(N=C(S3)NC(=O)C4=CC=C(C=C4)[N+](=O)[O-])C,-1.2,-77.734,3.1623
627902,CN(C)C1=CC=C(C=C1)N=CC2=C(OC(=N2)C3=CC=CC=C3)O,-1.2,-77.7124,2.2387
2335498,CS(=O)(=O)C1=NC=C(C(=N1)C(=O)NC2=CC=C(C=C2)N3CCOCC3)Cl,-1.2,-77.681,3.1623
135433205,CN(C)C1=CC=C(C=C1)/C=C\2/C(=O)NC(=N2)C3=CC(=C(C=C3)Cl)[N+](=O)[O-],-1.2,-77.5983,0.8913
1511959,CC1=NN=C2N1N(C(=C(S2)C(=O)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)C,-1.2,-77.5942,3.5481
1260077,CCOC1=CC=CC(=C1)C2=CC(=O)NN2,-1.2,-77.5532,3.5481
6377882,CCN1C/C(=C\C2=CC=C(C=C2)N3CCOCC3)/C(=O)/C(=C\C4=CC=C(C=C4)N5CCOCC5)/C1,-1.2,-77.5306,0.631
5379071,COC1=C(C=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2OC)OC)O)O,-1.2,-77.5023,3.1623
5676317,C1=CC=C(C=C1)NC2=C/C(=N/S(=O)(=O)C3=CC=CS3)/C4=CC=CC=C4C2=O,-1.2,-77.4437,3.5481
51082,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl,-1.2,-77.2979,3.1623
3138567,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NNC(=O)C4=CC=CC=C4O,-1.2,-77.1663,2.2387
135483928,C1=CC=C2C(=C1)C(=C(C(=O)N2)N=NC3=CC=C(C=C3)C(=O)N)O,-1.2,-77.1594,0.5012
7309526,CC1=CC=C(C=C1)N2CCN(CC2)C3=CC=C(C=C3)NCC4=NC5=CC=CC=C5N4C,-1.2,-77.1487,2.5119
1472858,C1=CC(=CC=C1C2=C3N=CC=C(N3N=C2)C4=CC=NC=C4)Cl,-1.2,-77.1069,2.5119
4222770,CC1=CC2=CC3=C(C=C(C=C3[N+](=O)[O-])[N+](=O)[O-])N=C2C=C1,-1.2,-77.0263,3.1623
9658313,C/C(=N\NC1=CC=C(C=C1)[N+](=O)[O-])/C2=CC3=CC=CC=C3O2,-1.2,-76.9091,2.8184
15945043,C1C(N(N=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3)C4=CC=CO4,-1.2,-76.8271,3.5481
3934241,CN1C2=CC=CC=C2C(=C1O)N=NC3=NC(=CS3)C4=CC=CC=C4,-1.2,-76.8218,1.9953
5727001,CC1=C(C=CC(=C1)[N+](=O)[O-])N/C=C/C(=O)C2=CC(=C(C=C2)OC)OC,-1.2,-76.7464,1.5849
135512391,C1=CC=C2C(=C1)/C(=N/N=C/C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])/C(=O)N2,-1.2,-76.5117,2.8184
3080513,C1C2CC3(CC1CC(C2)(C3)O)CCN=C(CSS(=O)(=O)O)N,-1.2,-76.51,3.5481
6899633,C1=CC2=C3C(=C1)C(=NC3=CC=C2)N/N=C/C4=CC=C(C=C4)Cl,-1.2,-76.4781,2.8184
2950400,CCCC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=C(C4=CC=CC=C4S3)Cl,-1.2,-76.211,2.2387
6048888,CC(=O)C1=CC(=CC=C1)NC(=O)/C=C/C2=CC=C(S2)[N+](=O)[O-],-1.2,-76.1707,3.9811
135431493,COC1=CC=CC(=C1)N=NC2=C(NN3C2=NC4=C(C3=O)CCCC4)N,-1.2,-75.949,1.4125
620461,COC1=CC2=C(C=C1)C3=C(C2=NO)C=C(C=C3)OC,-1.2,-75.8873,0.7079
3236009,CC1=CC(=NC2=C1C=C(C=C2)NC(=O)C3=CC4=C(C=C3)OCO4)N5CCN(CC5)C6=NC=CC=N6,-1.2,-75.8414,4.4668
135517059,COC1=CC=C(C=C1)C(=O)N/N=C/C2=C(C3=CC=CC=C3S2)O,-1.2,-75.7875,1.7783
9566945,C1=CC=C(C=C1)C2=CN=NC(=N2)N/N=C/C3=CC=C(O3)C4=CC=C(C=C4)Cl,-1.2,-75.7631,2.2387
901041,C1=CC(=CC=C1NNC2=C3C=CC(=CC3=NC=C2)Cl)Cl,-1.2,-75.6281,3.1623
1464,CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C,-1.2,-75.5883,2.8184
679552,C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],-1.2,-75.5281,2.8184
9636219,C1=CC(=CC=C1C(=O)O)N/N=C/C2=CC3=NC=CN=C3C=C2,-1.2,-75.3911,3.5481
5866130,CC1=CC(=C(C=C1)/C(=N\NC2=CC=C(C=C2)[N+](=O)[O-])/C)C,-1.2,-75.0892,4.4668
2531056,C1COC2=C(O1)C=CC(=C2)NC3=NC(=CS3)C4=CC5=C(C=C4)OCO5,-1.2,-75.0185,3.1623
1968439,CC1=CC(=C(C=C1)N/C=C/C(=O)C2=CC=CO2)O,-1.2,-74.9532,3.5481
668692,C1CCN(C1)C2=CC=C(C=C2)NC(=O)/C=C/C3=CC=CO3,-1.2,-74.881,2.2387
7343398,CCOC1=CC=C(C=C1)NC(=O)/C(=C\C2=CC=C(O2)C3=CC=C(C=C3)Cl)/C#N,-1.2,-74.8253,1.4125
135460533,COC1=CC=CC2=C1N=C(C=C2)/C=C/C3=C(C(=CC(=C3)OC)[N+](=O)[O-])O,-1.2,-74.7983,1.0
5936209,C1CCN(C1)C2=C(C=C(C=C2)/C=C(\C#N)/C3=NC4=CC=CC=C4N3)[N+](=O)[O-],-1.2,-74.7101,1.9953
9649961,C/C(=N\NC1=C(C=C(C=C1)S(=O)(=O)N)[N+](=O)[O-])/C2=CC3=C(C=C2)OCO3,-1.2,-74.7061,3.5481
3273697,C1CCN(CC1)C2=C(C=C(C=C2)C(=O)NC3=NC4=C(S3)C=C(C=C4)Cl)[N+](=O)[O-],-1.2,-74.6758,1.2589
135549654,COC(=O)N/N=C/C1=C(C=CC(=C1)N=NC2=CC=CC=C2Cl)O,-1.2,-74.4438,1.5849
135510937,CCOC1=CC=C(C=C1)N=C2/C(=C/C3=CC=C(C=C3)N(C)C)/SC(=O)N2,-1.2,-74.1505,1.122
849451,C1CSC(=C2CC/C(=C\C3=CC=C(C=C3)F)/C2=O)SC1,-1.2,-73.7269,1.122
3533204,CCN(CC)C1=CC=C(C=C1)NC(=O)C2=C(C3=CC=CC=C3S2)Cl,-1.2,-73.6863,0.8913
5975930,C1=CC(=CC=C1/C=C/C2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-])OCC(=O)O,-1.2,-73.3544,1.9953
15945203,CC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)NC)[N+](=O)[O-],-1.2,-73.2308,3.1623
2538326,CN1/C(=C/C2=CC=C(C=C2)N(C)C)/C(=O)N(C1=S)C3=CN=CC=C3,-1.2,-73.1538,3.9811
3101587,CC1=CC=C(C=C1)C2=CSC(=N2)N3C(=O)C(C(=N3)C)N=NC4=CC=CC(=C4)C,-1.2,-72.9219,1.9953
3129452,C1C(N(N=C1C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3)[N+](=O)[O-])C#N,-1.2,-72.888,3.1623
7256065,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=N/NC3=NC=C(C=C3)[N+](=O)[O-],-1.2,-72.7488,3.5481
3794954,COC1=CC=C(C=C1)N=NC2=C3C=CC=NC3=C(C=C2)O,-1.2,-72.7475,1.4125
2336188,COC1=CC=C(C=C1)NC(=O)/C(=C\C=C\C2=CC=CO2)/C#N,-1.2,-72.7283,2.5119
135490259,C1=CC=C2C(=C1)C=CC(=C2/C=N/NC3=NN=C(C4=CC=CC=C43)C5=NC=CN5)O,-1.2,-72.618,3.9811
2125569,C1=CC=C(C=C1)C2=C(SC(=N2)N)N=NC3=CN=CC=C3,-1.2,-72.5919,2.8184
9682335,COC1=C(C=CC(=C1)[N+](=O)[O-])C2=CC=C(O2)/C=N/NC(=O)C3=CC=CC=C3O,-1.2,-72.4902,1.5849
12004806,C1=CC=C2C(=C1)C=CC3=C2C(=O)/C(=C\C4=CC=CS4)/S3,-1.2,-72.4319,1.0
747572,CC1=C(C(=O)N(N1)C2=CC=CC=C2)N=NC3=CC4=C(C=C3)OCCO4,-1.2,-72.429,3.5481
114917,CC1=C2C=CC3=C(C2=CC=C1)C(=O)C(=O)C4=C3OC=C4C,-1.2,-72.4125,1.9953
135455069,CC/C(=N\NC1=CC=CC=C1[N+](=O)[O-])/C2=CC=C(C=C2)O,-1.2,-72.3997,1.7783
5824801,CN1C/C(=C\C2=CC=C(C=C2)N3CCOCC3)/C(=O)/C(=C/C4=CC=C(C=C4)N5CCOCC5)/C1,-1.2,-72.3828,0.631
16195648,CN1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=CC4=C(S3)C=CC(=C4)[N+](=O)[O-].Cl,-1.2,-72.3362,2.2387
2213538,C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)C5=CC=CO5)C6=CC=CO6,-1.2,-72.3244,2.5119
1433869,CC(=O)CSC1=C(C=C2C=C3C(=CC2=N1)OCCO3)C#N,-1.2,-72.227,1.5849
3157647,COCCNC(=O)NC1=CC2=C(C=C1)N=C(C(=N2)C3=CC=CO3)C4=CC=CO4,-1.2,-72.0971,3.9811
135490316,CC1=C(C2=CC=CC=C2N1)/C=N/NC3=C(C=C(C=C3)[N+](=O)[O-])S(=O)(=O)NC4=CC=C(C=C4)Cl.CS(=O)C,-1.2,-72.0794,3.1623
6210291,C/C(=C\C1=CC=CC=C1)/C2NC3=C(C4=C(S3)CCCC4)C(=O)N2,-1.2,-72.0438,3.5481
5771657,CN(C)C1=CC=C(C=C1)/C=N/NC(=O)C2=CC3=CC=CC=C3N=C2,-1.2,-72.0421,0.631
9568647,C1CCC2=C(CC1)SC(=C2C#N)/N=C/C3=CC=CS3,-1.2,-71.8237,3.1623
885679,COC1=CC=C(C=C1)/C=C/C=C\2/C(=O)SC(=N2)SC,-1.2,-71.8151,3.9811
135420906,C1=CC=C(C=C1)CC(=O)NN2C(=C(SC2=S)/C=C/3\C=NC4=CC=CC=C43)O,-1.2,-71.7587,2.5119
4692784,C1CCN(CC1)C2=C(C=C(C=C2)C(=O)NC3=NC4=C(S3)C5=CC=CC=C5C=C4)[N+](=O)[O-],-1.2,-71.6464,3.9811
4221416,CCN1C2=CC=CC=C2C(=C1O)N=NC3=NC4=CC=CC=C4C=C3,-1.2,-71.6386,3.9811
2310786,CC1=C(C=CC(=C1O)C(=O)CC2=NC3=CC=CC=C3C=C2)OC(=O)C,-1.2,-71.6137,1.4125
6864559,C1=CC=C(C=C1)/C=C(/C=N/NC(=O)CC2=CC(=O)NN2)\Cl,-1.2,-71.5369,2.8184
9682488,C/C(=N\NC(=O)C1=CC=CC=C1F)/C2=CC3=C(C=C2)SC4=CC=CC=C4N3,-1.2,-71.4554,1.9953
2840223,CC(C)CC(=O)N1C2=CC=CC=C2C(=C3SC(=C(S3)C(=O)OC)C(=O)OC)C(=S)C1(C)C,-1.2,-71.3165,1.122
4877616,COC1=CC=C(C=C1)N2CCN(CC2)C3=CN=C(C=C3)[N+](=O)[O-],-1.2,-71.1615,1.4125
135490285,C1=CC=C2C(=C1)C(=CN2)/C=N/NC3=C(C=C(C=C3)[N+](=O)[O-])S(=O)(=O)NC4=CC=C(C=C4)Cl,-1.2,-70.962,3.1623
1207745,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=NC4=CC=CC=C34,-1.2,-70.889,1.7783
4058186,CCSC1=NN=C(S1)NC(=O)CSC2=C(C=C3CCCCC3=N2)C#N,-1.2,-70.8794,2.8184
5176545,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C3=C(C(=O)C4=CC=CC=C4C3=O)NS(=O)(=O)C5=CC=CS5,-1.2,-70.7218,4.4668
3139637,C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O,-1.2,-70.681,1.122
2930652,COC1=CC(=C(C=C1)OC)C2=C3C=C(C(=O)C=C3OC4=CC(=C(C=C42)O)O)O,-1.2,-70.6702,3.1623
4483669,CC1=CC=C(C=C1)C(=O)ONC2=CC=C(C=C2)N=NC(=O)C3=CC=CC=C3O,-1.2,-70.6339,2.2387
2981974,C1CN(CCN1C2=CC=C(C=C2)NC(=O)C3=C(C=C(C=C3)C#N)F)C(=O)C4=CC=CO4,-1.2,-70.5446,1.0
16030183,CN(C)C1=CC=C(C=C1)C(=O)NC2=C(N=C(S2)NC3=CC=CC=C3)C(=O)N,-1.2,-70.5422,1.122
120369,CCC1=C(C2=CC3=C(C(=C2C=C1)O)C(=O)C4=C(C=CC(=C4C3=O)O)O)C(=O)OC,-1.2,-70.5136,3.1623
9693076,C1=CC(=CN=C1)/C=N/NC2=NC(=CS2)C3=CC=C(C=C3)[N+](=O)[O-],-1.2,-70.4791,2.2387
1159993,COC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CSC(=N3)NC4=CC=C(C=C4)O,-1.2,-70.4475,2.2387
7760876,CNC1=C(C=C(C=C1)/C=C/2\COC3=CC=CC=C3C2=O)[N+](=O)[O-],-1.2,-70.4419,1.5849
5734439,COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=CS2)OC(=O)C3=CC(=CC=C3)[N+](=O)[O-],-1.2,-70.4085,3.9811
9556572,CN(C)C1=CC=C(C=C1)/C=N/NC(=O)COC2=CC=C(C=C2)OC,-1.2,-70.3619,2.5119
9660656,CCN(CC)C1=CC=C(C=C1)/C=N/NC(=O)C2=CC3=C(C=C2)N=CN3,-1.2,-70.3509,2.8184
16029593,CCN(CC)C1=CC=C(C=C1)NC(=O)C2=C(N3C=C(N=C3S2)C4=CC=CC=C4)C,-1.2,-70.3408,2.2387
9589687,C1=CC=C(C=C1)C2=NC(=NC3=C2C=C(C=C3)Br)N/N=C/C4=CC=C(O4)[N+](=O)[O-],-1.2,-70.2643,2.8184
16412199,C1=CC=C(C=C1)CCCC2=CC=[N+](C=C2)C\3=C(C4=CC=CC=C4C(=O)/C3=N\S(=O)(=O)C5=CC=CS5)[O-],-1.2,-70.245,2.8184
6880338,CN(C)C1=CC=C(C=C1)/C=N/NC(=O)C(=O)/C=C\2/C3=CC=CC=C3CC4(N2)CCCC4,-1.2,-70.1451,2.2387
5170830,CCN(CC)C1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)N(C(=C3C)C)C,-1.2,-70.1385,3.9811
15987603,CC1=CC(=NC2=C1C=C(C=C2)NC(=O)C3=CC=C(C=C3)N(C)C)NC4=CC=CC(=C4)C(F)(F)F,-1.2,-70.1156,3.5481
2285069,CCOC(=O)CN1C(=O)/C(=C\C=C\C2=CC=C(C=C2)N(C)C)/SC1=O,-1.2,-70.0498,2.2387
9564078,COC1=CC(=C(C=C1)C2=CC=C(O2)/C=N/NC(=O)C3=CN=CC=C3)[N+](=O)[O-],-1.2,-70.0037,2.8184
9645146,CC1=C(N2C=CC=CC2=C1)C(=O)C3=CC(=C(C=C3)N/N=C/C4=CC=C(C=C4)C(=O)O)[N+](=O)[O-],-1.2,-69.9797,3.1623
4326795,C1=CC=C(C=C1)NCCC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-1.2,-69.9698,2.8184
135501977,CC1=C(C2=CC=CC=C2N1)/C=N\NC3=C(C=C(C=C3)[N+](=O)[O-])S(=O)(=O)NC4=CC=C(C=C4)OC,-1.2,-69.9661,2.5119
1732631,CCCCOC1=CC=C(C=C1)/C=C/2\C(=O)C3=CC=CC=C3S2,-1.2,-69.9641,3.5481
